id,name
3565,"Lexington Police Department, Lexington, SC"
3566,"Johnsonville Police Department, Johnsonville, SC"
3567,"Department of Corrections, Tennessee"
3569,"Department of Public Health, Massachusetts"
3571,"U.S. Army, TACOM Life Cycle Management Command, United States of America"
3572,"City of Columbia, Columbia, SC"
3573,"Greenville County, Greenville County, SC"
3574,"Richland County, Richland County, SC"
3575,"California Gambling Control Commission, California"
3576,"National Indian Gaming Commission, United States of America"
3577,"Unified Port of San Diego, San Diego, CA"
3578,"City of Myrtle Beach, Myrtle Beach, SC"
3580,"Town of Pawley's Island, Pawley's Island, SC"
3581,"Department of Justice, Antitrust Division, United States of America"
3582,"U.S. Army, Fort Irwin, United States of America"
3583,"Toledo Police Department, Toledo, OH"
3584,"U.S. Navy, Space and Naval Warfare Systems Command, United States of America"
3585,"US Army Public Health Command, United States of America"
3586,"Bangor Township Schools, Bangor Township, MI"
3587,"Air Force Safety Center, United States of America"
3588,"CUNY â€” Graduate Center, New York City, NY"
3590,"Los Angeles Mayor's Office, Los Angeles, CA"
3592,"Arizona Legislature, Arizona"
3593,"US Navy Office of Civil Human Resources, United States of America"
3595,"Culver City clerk, Culver City, CA"
3597,"Oak Park Police Department, Oak Park, IL"
3598,"Department of Finance, New York City, NY"
3599,"Department of Revenue Services, Connecticut"
3600,"Joint Warfare Analysis Center, United States of America"
3601,"Department of Homeland Security, Office of Operations Coordination and Planning, United States of America"
3602,"Department of Banking and Insurance, New Jersey"
3603,"Division of Financial Services, Insurance, New York"
3604,"Office of the Governor - New Jersey, New Jersey"
3605,"New Jersey Department of Environmental Protection, New Jersey"
3606,"Barrington Police Department, Barrington, RI"
3607,"Bristol Police Department, Bristol, RI"
3608,"Burrillville Police Department, Burrillville, RI"
3609,"Central Falls Police Department, Central Falls, RI"
3610,"Charlestown Police Department, Charlestown, RI"
3611,"Coventry Police Department, Coventry, RI"
3612,"Cranston Police Department, Cranston, RI"
3613,"Cumberland Police Department, Cumberland, RI"
3614,"East Greenwich Police Department, East Greenwich, RI"
3615,"East Providence Police Department, East Providence, RI"
3616,"Foster Police Department, Foster, RI"
3617,"Glocester Police Department, Glocester, RI"
3618,"Hopkinton Police Department, Hopkinton, RI"
3619,"Jamestown Police Department, Jamestown, RI"
3620,"Johnston Police Department, Johnston, RI"
3621,"Lincoln Police Department, Lincoln, RI"
3622,"Little Compton Police Department, Little Compton, RI"
3623,"Middletown Police Department, Middletown, RI"
3624,"Narragansett Police Department, Narragansett, RI"
3625,"New Shoreham Police Department, New Shoreham, RI"
3626,"Newport Police Department, Newport, RI"
3627,"North Kingstown Police Department, North Kingstown, RI"
3628,"North Providence Police Department, North Providence, RI"
3629,"North Smithfield Police Department, North Smithfield, RI"
3630,"Pawtucket Police Department, Pawtucket, RI"
3631,"Portsmouth Police Department, Portsmouth, RI"
3632,"Richmond Police Department, Richmond, RI"
3633,"Scituate Police Department, Scituate, RI"
3634,"Smithfield Police Department, Smithfield, RI"
3635,"South Kingstown Police Department, South Kingston, RI"
3636,"Tiverton Police Department, Tiverton, RI"
3637,"Warren Police Department, Warren, RI"
3638,"Warwick Police Department, Warwick, RI"
3639,"West Greenwich Police Department, West Greenwich, RI"
3640,"West Warwick Police Department, West Warwick, RI"
3641,"Woonsocket Police Department, Woonsocket, RI"
3642,"Office of the Attorney General, Rhode Island"
3643,"Secretary of State, Rhode Island"
3644,"Department of Business Regulation, Rhode Island"
3645,"Department of Labor and Training, Rhode Island"
3646,"Department of Revenue, Rhode Island"
3647,"Office of the General Treasurer, Rhode Island"
3648,"Department of Health, Rhode Island"
3649,"Department of Transportation, Rhode Island"
3650,"Division of Motor Vehicles, Rhode Island"
3651,"State Controller, Rhode Island"
3652,"Office of Auditor General, Rhode Island"
3653,"State Budget Office, Rhode Island"
3654,"Turnpike and Bridge Authority (RITBA), Rhode Island"
3655,"Department of Corrections, Rhode Island"
3656,"Department of Education, Rhode Island"
3657,"Board of Elections, Rhode Island"
3658,"Lottery Commission, Rhode Island"
3659,"Public Transit Authority (RIPTA), Rhode Island"
3660,"Rhode Island Housing and Mortgage Finance Corporation, Rhode Island"
3661,"General Assembly, Rhode Island"
3662,"Commerce Corporation, Rhode Island"
3663,"Airport Corporation, Rhode Island"
3664,"Judiciary, Rhode Island"
3665,"Barrington Public Schools, Barrington, RI"
3666,"Bristol Warren Regional School District, Bristol, RI"
3667,"Burrillville School Department, Harrisville, RI"
3668,"Central Falls School District, Central Falls, RI"
3669,"Chariho Regional School District, Wood River Junction, RI"
3670,"Coventry Public Schools, Coventry, RI"
3671,"Cranston Public Schools, Cranston, RI"
3672,"Cumberland School Department, Cumberland, RI"
3673,"East Greenwich Public Schools, East Greenwich, RI"
3674,"East Providence School District, East Providence, RI"
3675,"Exeter - West Greenwich School District, West Greenwich, RI"
3676,"Foster School District, Foster, RI"
3677,"Foster-Glocester Regional Schools, Chepachet, RI"
3678,"Glocester School Department, Foster, RI"
3679,"Jamestown School Department, Jamestown, RI"
3680,"Johnston Public Schools, Johnston, RI"
3681,"Lincoln Public Schools, Lincoln, RI"
3682,"Little Compton Public Schools, Little Compton, RI"
3683,"Middletown Public Schools, Middletown, RI"
3684,"Narragansett School System, Narragansett, RI"
3685,"New Shoreham School District, Block Island, RI"
3686,"Newport Public Schools, Newport, RI"
3687,"North Kingstown School Department, North Kingstown, RI"
3688,"North Providence School Department, North Providence, RI"
3689,"North Smithfield School Department, North Smithfield, RI"
3690,"Pawtucket School Department, Pawtucket, RI"
3691,"Portsmouth School Department, Portsmouth, RI"
3692,"Providence Schools, Providence, RI"
3693,"Scituate School Department, Scituate, RI"
3694,"Smithfield Public Schools, Smithfield, RI"
3695,"South Kingstown Public Schools, South Kingston, RI"
3696,"Tiverton School District, Tiverton, RI"
3697,"Warwick Public Schools, Warwick, RI"
3698,"Westerly Public Schools, Westerly, RI"
3699,"West Warwick Public Schools, West Warwick, RI"
3700,"Woonsocket Education Department, Woonsocket, RI"
3701,"Barrington Town Manager, Barrington, RI"
3702,"Bristol Town Clerk, Bristol, RI"
3703,"Burrillville Town Clerk, Burrillville, RI"
3704,"Central Falls Legal Department, Central Falls, RI"
3705,"Charlestown Town Clerk, Charlestown, RI"
3706,"Coventry Town Clerk, Coventry, RI"
3707,"Cranston Law Department, Cranston, RI"
3708,"Cumberland Town Clerk, Cumberland, RI"
3709,"East Greenwich Town Clerk, East Greenwich, RI"
3710,"East Providence City Clerk, East Providence, RI"
3711,"Exeter Town Clerk, Exeter, RI"
3712,"Foster Town Clerk, Foster, RI"
3713,"Glocester Town Clerk, Glocester, RI"
3714,"Hopkinton Town Clerk, Hopkinton, RI"
3715,"Jamestown Town Clerk, Jamestown, RI"
3716,"Johnston Town Clerk, Johnston, RI"
3717,"Lincoln Town Clerk, Lincoln, RI"
3718,"Little Compton Town Clerk, Little Compton, RI"
3719,"Middletown Town Clerk, Middletown, RI"
3720,"Narragansett Town Clerk, Narragansett, RI"
3721,"New Shoreham Town Clerk, New Shoreham, RI"
3722,"Newport City Clerk, Newport, RI"
3723,"North Kingstown Town Clerk, North Kingstown, RI"
3724,"North Providence Town Clerk, North Providence, RI"
3725,"North Smithfield Town Clerk, North Smithfield, RI"
3726,"Pawtucket Law Department, Pawtucket, RI"
3727,"Portsmouth Town Clerk, Portsmouth, RI"
3728,"Providence Law Department, Providence, RI"
3729,"Richmond Town Administrator, Richmond, RI"
3730,"Scituate Town Clerk, Scituate, RI"
3731,"Smithfield Town Clerk, Smithfield, RI"
3732,"South Kingstown Town Clerk, South Kingston, RI"
3733,"Tiverton Town Clerk, Tiverton, RI"
3734,"Warren Town Clerk, Warren, RI"
3735,"Warwick Town Clerk, Warwick, RI"
3736,"West Greenwich Town Clerk, West Greenwich, RI"
3737,"West Warwick Town Clerk, West Warwick, RI"
3738,"Westerly Town Clerk, Westerly, RI"
3739,"Woonsocket Town Clerk, Woonsocket, RI"
3740,"Barrington Finance Department, Barrington, RI"
3741,"Bristol Finance Department, Bristol, RI"
3742,"Burrillville Finance Department, Burrillville, RI"
3743,"Central Falls Finance Department, Central Falls, RI"
3744,"Charlestown Office of the Town Treasurer, Charlestown, RI"
3745,"Coventry Town Treasurer, Coventry, RI"
3746,"Cranston Finance Department, Cranston, RI"
3747,"Cumberland Finance Department, Cumberland, RI"
3748,"East Greenwich Finance Department, East Greenwich, RI"
3749,"East Providence Finance Department, East Providence, RI"
3750,"Exeter Treasurer's Office, Exeter, RI"
3751,"Foster Finance Department, Foster, RI"
3752,"Glocester Finance Department, Glocester, RI"
3753,"Hopkinton Finance Department, Hopkinton, RI"
3754,"Jamestown Finance Department, Jamestown, RI"
3755,"Johnston Finance Department, Johnston, RI"
3756,"Lincoln Finance Department, Lincoln, RI"
3757,"Little Compton Treasurer, Little Compton, RI"
3758,"Middletown Finance Department, Middletown, RI"
3759,"Narragansett Finance Department, Narragansett, RI"
3760,"New Shoreham Finance Department, New Shoreham, RI"
3761,"Newport Finance Department, Newport, RI"
3762,"North Kingstown Finance Department, North Kingstown, RI"
3763,"North Providence Finance Department, North Providence, RI"
3764,"North Smithfield Finance Department, North Smithfield, RI"
3765,"Pawtucket Finance Department, Pawtucket, RI"
3766,"Portsmouth Finance Department, Portsmouth, RI"
3767,"Providence Finance Department, Providence, RI"
3768,"Richmond Finance Department, Richmond, RI"
3769,"Scituate Town Treasurer's Office, Scituate, RI"
3770,"Smithfield Finance Department, Smithfield, RI"
3771,"South Kingstown Finance Department, South Kingston, RI"
3772,"Tiverton Treasurer, Tiverton, RI"
3773,"Warren Finance Department, Warren, RI"
3774,"Warwick Finance Department, Warwick, RI"
3775,"West Greenwich Treasurer, West Greenwich, RI"
3776,"West Warwick Finance Department, West Warwick, RI"
3777,"Westerly Finance Department, Westerly, RI"
3778,"Woonsocket Finance Department, Woonsocket, RI"
3779,"State University of New York at Albany, New York"
3780,"State University of New York at Binghamton, New York"
3781,"State University of New York at Buffalo, New York"
3782,"State University of New York at Stony Brook, New York"
3783,"State of New Jersey Department of Banking and Insurance, New Jersey"
3788,"National Archives and Records Administration - Northeast Region, Boston, United States of America"
3789,"Carver Public Schools Administration, Carver, MA"
3790,"Air Force Office of Special Investigations, United States of America"
3791,"Secretary of State, Montana"
3792,"Alamance County Sheriff, Alamance, NC"
3793,"Jefferson Parish Sheriff, Jefferson Parish, LA"
3794,"Philadelphia Chief Integrity Officer, Philadelphia, PA"
3795,"Department of Justice, Bureau of Justice Assistance, United States of America"
3796,"City Attorney's Office - Burlington, VT, Burlington, VT"
3797,"Office of the Governor - West Virginia, West Virginia"
3798,"Department of Agriculture, Vermont"
3801,"Office of Consumer Affairs and Business, Division of Professional Licensure, Massachusetts"
3802,"Cresskill Police Department, Cresskill, NJ"
3803,"Financial Crimes Enforcement Network (FinCEN), Department of the Treasury, United States of America"
3804,"Board of Cambridge Public Library, Cambridge, MA"
3805,"U.S. Fish and Wildlife Service, United States of America"
3806,"Irwindale City Clerk, Irwindale, CA"
3807,"South Coast Air Quality Management Division (AQMD), California"
3808,"U.S. Fish and Wildlife Service, Region 2, United States of America"
3809,"Los Angeles County Auditor-Controller, Los Angeles County, CA"
3810,"Orange County, Calif. Auditor-Controller, Orange County, CA, CA"
3812,"U.S. Army, Program Executive Office for Simulation, Training and Instrumentation (PEO STRI), United States of America"
3813,"United States Naval Academy, United States of America"
3814,"Department of Consumer Protection, Connecticut"
3815,"Fort Lee Borough Clerk's Office, Fort Lee, NJ"
3817,"Mayor's Office of Public Safety, Philadelphia, PA"
3818,"County Executive, Westchester County, NY"
3819,"Solid Waste Commission, Westchester County, NY"
3820,"City Secretary, Lufkin, TX"
3821,"Federal Mediation and Conciliation Service, United States of America"
3822,"Philadelphia District Attorney, Philadelphia, PA"
3823,"Department of Defense, Joint Advertising, Market Research & Studies (JAMRS), United States of America"
3825,"U.S. Army, Program Executive Office Soldier (PEO Soldier), United States of America"
3826,"Department of the Environment, Washington (D.C), DC"
3827,"U.S. Army, Training and Doctrine Command (TRADOC), United States of America"
3828,"Office of the Governor, Illinois"
3829,"Philadelphia Parking Authority, Philadelphia, PA"
3830,"Wantage Animal Control, Wantage, NJ"
3831,"Los Angeles County District Attorney, Los Angeles County, CA"
3832,"94th Airlift Wing FOIA Office, United States of America"
3833,"Jersey City Bureau of Animal Control, Jersey City, NJ"
3834,"Arlington County Police Department, Arlington County, VA"
3835,"Office of the Governor, Montana"
3836,"Peoria City Clerk, Peoria, IL"
3837,"Department of Agriculture, New Jersey"
3838,"Office of the Attorney General, Department of Law and Public Safety, New Jersey"
3839,"Alabama Department of Motor Vehicles, Alabama"
3840,"Department of Motor Vehicles, New York"
3841,"Department of Motor Vehicles, Illinois"
3842,"Department of Motor Vehicles, South Carolina"
3843,"Driver and Motor Vehicles Division, Oregon"
3844,"Massachusetts Convention Center Authority, Massachusetts"
3845,"Department of Motor Vehicles, Texas"
3846,"County of Kauai, Public Information Office, Hawaii"
3847,"Vehicle Registration & Licensing Division, Hawaii County, HI"
3848,"Motor Vehicle Commission, New Jersey"
3849,"Adams City Recorder, Adams, OR"
3850,"Department of Motor Vehicles, New Hampshire"
3851,"Department of Motor Vehicles, Connecticut"
3852,"Secretary of State, Bureau of Motor Vehicles, Maine"
3853,"Department of Motor Vehicles, Vermont"
3854,"Division of Motor Vehicles, Wisconsin"
3855,"Department of Motor Vehicles, California"
3856,"Highway Safety and Motor Vehicles, Division of Motorist Services, Florida"
